a_hex	b_hex	cover	count	least_mask	labels
0000000000000000	0000000030000000	2	45	20205449	0,3,6,10,12,14,21,29
0000000000000000	0000000030000410	4	1	20a05448	3,6,10,12,14,21,23,29
0000000000000000	0000000030000430	5	1	28a05440	6,10,12,14,21,23,27,29
0000000000000000	0000000030000512	6	6	20a0540c	2,3,10,12,14,21,23,29
0000000000000000	0000000030008000	3	42	20406609	0,3,9,10,13,14,22,29
0000000000000000	0000000030030000	4	4	28203409	0,3,10,12,13,21,27,29
0000000000000000	0000000030038000	5	1	28c02409	0,3,10,13,22,23,27,29
0000000000000000	0000000030080000	3	15	20007609	0,3,9,10,12,13,14,29
0000000000000000	0000000030088000	4	17	2080640d	0,2,3,10,13,14,23,29
0000000000000000	0000000030089000	5	1	28804449	0,3,6,10,14,23,27,29
0000000000000000	0000000030420000	4	3	20203449	0,3,6,10,12,13,21,29
0000000000000000	0000000030430000	5	8	2020340b	0,1,3,10,12,13,21,29
0000000000000000	0000000030820000	4	1	28201449	0,3,6,10,12,21,27,29
0000000000000000	0000000030820410	6	1	28a01448	3,6,10,12,21,23,27,29
0000000000000000	0000000030830000	5	3	28201609	0,3,9,10,12,21,27,29
0000000000000000	0000000030830512	9	1	28e01408	3,10,12,21,22,23,27,29
0000000000000000	0000000030c20000	5	6	2020144d	0,2,3,6,10,12,21,29
0000000000000000	0000000030c30000	6	4	20211609	0,3,9,10,12,16,21,29
0000000000000000	0000000038000410	5	2	20605448	3,6,10,12,14,21,22,29
0000000000000000	0000000038000512	7	1	28605408	3,10,12,14,21,22,27,29
0000000000000000	0000000040000000	1	23	0124d088	3,7,12,14,15,18,21,24
0000000000000000	0000000048000000	2	6	016410c8	3,6,7,12,18,21,22,24
0000000000000000	0000000048800000	3	2	016c1048	3,6,12,18,19,21,22,24
0000000000000000	0000000080000000	1	690	0006d281	0,7,9,12,14,15,17,18
0000000000000000	0000000080000080	2	15	01281285	0,2,7,9,12,19,21,24
0000000000000000	0000000080800000	2	24	012c1007	0,1,2,12,18,19,21,24
0000000000000000	0000000082000000	2	1	01689041	0,6,12,15,19,21,22,24
0000000000000000	0000000082000004	3	6	0128d005	0,2,12,14,15,19,21,24
0000000000000000	0000000082000020	3	1	01685041	0,6,12,14,19,21,22,24
0000000000000000	0000000082000024	4	2	01685005	0,2,12,14,19,21,22,24
0000000000000000	00000000828000a0	5	1	01681045	0,2,6,12,19,21,22,24
0000000000000000	0000000084000000	2	8	012050c5	0,2,6,7,12,14,21,24
0000000000000000	0000000084000080	3	4	016010c5	0,2,6,7,12,21,22,24
0000000000000000	0000000084000200	3	42	00a0d281	0,7,9,12,14,15,21,23
0000000000000000	0000000084000280	4	4	01601285	0,2,7,9,12,21,22,24
0000000000000000	0000000084002000	3	4	0180c2c1	0,6,7,9,14,15,23,24
0000000000000000	0000000084002200	4	55	00c0ca81	0,7,9,11,14,15,22,23
0000000000000000	0000000084002280	5	1	01401a85	0,2,7,9,11,12,22,24
0000000000000000	0000000086000000	3	7	01609045	0,2,6,12,15,21,22,24
0000000000000000	0000000086000020	4	3	01605045	0,2,6,12,14,21,22,24
0000000000000000	0000000086000204	5	15	0120d007	0,1,2,12,14,15,21,24
0000000000000000	0000000086000224	6	6	01605007	0,1,2,12,14,21,22,24
0000000000000000	0000000086002800	5	4	0180d241	0,6,9,12,14,15,23,24
0000000000000000	0000000086002a04	7	13	0140d205	0,2,9,12,14,15,22,24
0000000000000000	0000000086003a24	9	2	01c05007	0,1,2,12,14,22,23,24
0000000000000000	00000000c0000000	2	210	00a4d0c0	6,7,12,14,15,18,21,23
0000000000000000	00000000c0800000	3	3	01e41050	4,6,12,18,21,22,23,24
0000000000000000	00000000c8000000	3	38	012c5084	2,7,12,14,18,19,21,24
0000000000000000	00000000c8800000	4	5	016c1044	2,6,12,18,19,21,22,24
0000000000000000	0000000101304000	5	1	21289180	7,8,12,15,19,21,24,29
0000000000000000	0000000103100006	6	1	01a8d100	8,12,14,15,19,21,23,24
0000000000000000	0000000105100300	6	1	01a0d180	7,8,12,14,15,21,23,24
0000000000000000	0000000107000306	8	1	01e0d100	8,12,14,15,21,22,23,24
0000000000000000	0000000107000470	8	1	01e05140	6,8,12,14,21,22,23,24
0000000000000000	0000000107002b06	10	1	01c0c124	2,5,8,14,15,22,23,24
0000000000000000	0000000107100000	5	1	01a0d140	6,8,12,14,15,21,23,24
0000000000000000	0000000107100306	9	1	21a0d100	8,12,14,15,21,23,24,29
0000000000000000	000000010720430e	11	1	01609124	2,5,8,12,15,21,22,24
0000000000000000	0000000141304000	6	1	21289088	3,7,12,15,19,21,24,29
0000000000000000	0000000147000450	8	1	01e05048	3,6,12,14,21,22,23,24
0000000000000000	00000001c0000000	3	3	01c2c240	6,9,14,15,17,22,23,24
0000000000000000	00000001c0100000	4	2	01a25240	6,9,12,14,17,21,23,24
0000000000000000	00000001c1000000	4	1	21c8c080	7,14,15,19,22,23,24,29
0000000000000000	00000001c1100000	5	1	01a8d080	7,12,14,15,19,21,23,24
0000000000000000	00000001c1204000	6	3	016890c0	6,7,12,15,19,21,22,24
0000000000000000	00000001c1304000	7	4	0128d084	2,7,12,14,15,19,21,24
0000000000000000	00000001c3000006	7	1	01e8d000	12,14,15,19,21,22,23,24
0000000000000000	00000001c3000008	6	1	01e89040	6,12,15,19,21,22,23,24
0000000000000000	00000001c3000070	8	1	01e85040	6,12,14,19,21,22,23,24
0000000000000000	00000001c3100000	6	1	01a8d040	6,12,14,15,19,21,23,24
0000000000000000	00000001c3100006	8	1	21a8d000	12,14,15,19,21,23,24,29
0000000000000000	00000001c3204000	7	1	0168d040	6,12,14,15,19,21,22,24
0000000000000000	00000001c3204006	9	2	0168d004	2,12,14,15,19,21,22,24
0000000000000000	00000001c5000000	5	1	01e090c0	6,7,12,15,21,22,23,24
0000000000000000	00000001c5000300	7	1	01e0d080	7,12,14,15,21,22,23,24
0000000000000000	00000001c5000440	7	1	01e050c0	6,7,12,14,21,22,23,24
0000000000000000	00000001c5000740	9	1	01e05090	4,7,12,14,21,22,23,24
0000000000000000	00000001c5002000	6	2	01c0d0c0	6,7,12,14,15,22,23,24
0000000000000000	00000001c5002300	8	4	01c0d084	2,7,12,14,15,22,23,24
0000000000000000	00000001c5100000	6	1	01a0d0c0	6,7,12,14,15,21,23,24
0000000000000000	00000001c5100300	8	1	21a0d080	7,12,14,15,21,23,24,29
0000000000000000	00000001c5204000	7	1	0160d0c0	6,7,12,14,15,21,22,24
0000000000000000	00000001c5204300	9	3	0160d084	2,7,12,14,15,21,22,24
0000000000000000	00000001c7000000	6	1	01e0d040	6,12,14,15,21,22,23,24
0000000000000000	00000001c7000008	7	1	01e09240	6,9,12,15,21,22,23,24
0000000000000000	00000001c7000306	10	6	01e0d002	1,12,14,15,21,22,23,24
0000000000000000	00000001c7000470	10	7	01e05042	1,6,12,14,21,22,23,24
0000000000000000	00000001c7002800	8	1	01c0d240	6,9,12,14,15,22,23,24
0000000000000000	00000001c7002b06	12	2	01c0d204	2,9,12,14,15,22,23,24
0000000000000000	00000001c7100000	7	6	01a0d042	1,6,12,14,15,21,23,24
0000000000000000	00000001c7204000	8	2	0160d044	2,6,12,14,15,21,22,24
0000000000000000	00000001c9204040	8	3	01685084	2,7,12,14,19,21,22,24
0000000000000000	00000001cb204070	11	1	01685044	2,6,12,14,19,21,22,24
0000000000000000	00000001cd204440	10	2	016050c4	2,6,7,12,14,21,22,24
0000000000000000	0000000200000000	1	41	00a8e408	3,10,13,14,15,19,21,23
0000000000000000	0000000200000002	2	2	00a8d408	3,10,12,14,15,19,21,23
0000000000000000	0000000200000006	3	1	10a8d400	10,12,14,15,19,21,23,28
0000000000000000	0000000200000102	3	1	10a0d408	3,10,12,14,15,21,23,28
0000000000000000	0000000200000306	5	5	10a0d404	2,10,12,14,15,21,23,28
0000000000000000	0000000200008000	2	48	10a0c409	0,3,10,14,15,21,23,28
0000000000000000	000000020000a800	4	1	10c0c209	0,3,9,14,15,22,23,28
0000000000000000	0000000200030102	5	1	18a09408	3,10,12,15,21,23,27,28
0000000000000000	0000000200080000	2	37	0088e405	0,2,10,13,14,15,19,23
0000000000000000	0000000200088000	3	30	1080c509	0,3,8,10,14,15,23,28
0000000000000000	0000000200400000	2	2	00a89409	0,3,10,12,15,19,21,23
0000000000000000	0000000200400002	3	2	00e89408	3,10,12,15,19,21,22,23
0000000000000000	0000000200430000	4	2	10a09409	0,3,10,12,15,21,23,28
0000000000000000	0000000200430102	6	1	10e09408	3,10,12,15,21,22,23,28
0000000000000000	0000000200438000	5	1	10c0a409	0,3,10,13,15,22,23,28
0000000000000000	0000000200478000	6	1	10c0a209	0,3,9,13,15,22,23,28
0000000000000000	0000000200480000	3	1	1088a409	0,3,10,13,15,19,23,28
0000000000000000	00000002004b8000	6	1	1080a609	0,3,9,10,13,15,23,28
0000000000000000	0000000220000000	2	49	00a0d409	0,3,10,12,14,15,21,23
0000000000000000	0000000220000102	4	5	00a0d40c	2,3,10,12,14,15,21,23
0000000000000000	0000000220008000	3	52	00a0e409	0,3,10,13,14,15,21,23
0000000000000000	0000000220030000	4	1	08a09409	0,3,10,12,15,21,23,27
0000000000000000	0000000220080000	3	17	0080f007	0,1,2,12,13,14,15,23
0000000000000000	0000000220088000	4	11	0080e125	0,2,5,8,13,14,15,23
0000000000000000	0000000220088204	6	1	0080c525	0,2,5,8,10,14,15,23
0000000000000000	0000000220430000	5	6	00a09419	0,3,4,10,12,15,21,23
0000000000000000	0000000400000000	1	15	00a87440	6,10,12,13,14,19,21,23
0000000000000000	0000000400000010	2	1	00a85448	3,6,10,12,14,19,21,23
0000000000000000	0000000400000030	3	2	08a85440	6,10,12,14,19,21,23,27
0000000000000000	0000000400000410	3	1	10a05448	3,6,10,12,14,21,23,28
0000000000000000	0000000400000430	4	3	10a05640	6,9,10,12,14,21,23,28
0000000000000000	0000000400000470	5	1	18e05040	6,12,14,21,22,23,27,28
0000000000000000	0000000400008000	2	24	10a04449	0,3,6,10,14,21,23,28
0000000000000000	0000000400009000	3	1	10c04449	0,3,6,10,14,22,23,28
0000000000000000	0000000400020410	4	1	18a01448	3,6,10,12,21,23,27,28
0000000000000000	0000000400060000	3	1	18a01049	0,3,6,12,21,23,27,28
0000000000000000	0000000400080000	2	2	18807440	6,10,12,13,14,23,27,28
0000000000000000	0000000400088000	3	5	10806449	0,3,6,10,13,14,23,28
0000000000000000	0000000400089000	4	1	18804449	0,3,6,10,14,23,27,28
0000000000000000	0000000400420000	3	1	10a01449	0,3,6,10,12,21,23,28
0000000000000000	0000000400420410	5	1	10e01448	3,6,10,12,21,22,23,28
0000000000000000	0000000400800010	3	1	08a81448	3,6,10,12,19,21,23,27
0000000000000000	0000000400c00000	3	1	00a81449	0,3,6,10,12,19,21,23
0000000000000000	0000000430000000	3	19	00a05449	0,3,6,10,12,14,21,23
0000000000000000	0000000430000410	5	2	00e05448	3,6,10,12,14,21,22,23
0000000000000000	0000000430000430	6	3	08a05444	2,6,10,12,14,21,23,27
0000000000000000	0000000430008000	4	11	08a04449	0,3,6,10,14,21,23,27
0000000000000000	0000000430080000	4	1	08807640	6,9,10,12,13,14,23,27
0000000000000000	0000000430088000	5	1	08806449	0,3,6,10,13,14,23,27
0000000000000000	0000000430420000	5	1	00a03449	0,3,6,10,12,13,21,23
0000000000000000	0000000430820000	5	1	08a01449	0,3,6,10,12,21,23,27
0000000000000000	0000000430820410	7	1	08e01448	3,6,10,12,21,22,23,27
0000000000000000	0000000430c20000	6	3	00a01459	0,3,4,6,10,12,21,23
0000000000000000	0000000436000000	5	1	08a05049	0,3,6,12,14,21,23,27
0000000000000000	0000000600000000	2	93	00a85409	0,3,10,12,14,19,21,23
0000000000000000	0000000600000012	4	5	00a8540c	2,3,10,12,14,19,21,23
0000000000000000	0000000600000512	6	6	10a0540a	1,3,10,12,14,21,23,28
0000000000000000	0000000600008000	3	45	10a06409	0,3,10,13,14,21,23,28
0000000000000000	0000000600030000	4	2	18a01409	0,3,10,12,21,23,27,28
0000000000000000	0000000600030512	8	1	18e01408	3,10,12,21,22,23,27,28
0000000000000000	0000000600038000	5	1	18c02409	0,3,10,13,22,23,27,28
0000000000000000	0000000600080000	3	26	0088640d	0,2,3,10,13,14,19,23
0000000000000000	0000000600088000	4	4	1080640d	0,2,3,10,13,14,23,28
0000000000000000	0000000600400000	3	6	00a83409	0,3,10,12,13,19,21,23
0000000000000000	0000000600400012	5	1	10e81408	3,10,12,19,21,22,23,28
0000000000000000	0000000600430000	5	9	10a01419	0,3,4,10,12,21,23,28
0000000000000000	0000000600800000	3	1	08a81409	0,3,10,12,19,21,23,27
0000000000000000	0000000600800012	5	1	08e81408	3,10,12,19,21,22,23,27
0000000000000000	0000000600c00000	4	3	00a81419	0,3,4,10,12,19,21,23
0000000000000000	0000000630000000	4	72	00a0540b	0,1,3,10,12,14,21,23
0000000000000000	0000000630000512	8	1	08e05408	3,10,12,14,21,22,23,27
0000000000000000	0000000630008000	5	12	00c06609	0,3,9,10,13,14,22,23
0000000000000000	0000000630030000	6	1	08e03408	3,10,12,13,21,22,23,27
0000000000000000	0000000630080000	5	2	00807407	0,1,2,10,12,13,14,23
0000000000000000	0000000630430000	7	4	00a03609	0,3,9,10,12,13,21,23
0000000000000000	0000000630c30000	8	1	00e01419	0,3,4,10,12,21,22,23
0000000000000000	0000000800000000	1	17	0028c449	0,3,6,10,14,15,19,21
0000000000000000	0000000800020000	2	1	18209448	3,6,10,12,15,21,27,28
0000000000000000	0000000800060000	3	1	18209049	0,3,6,12,15,21,27,28
0000000000000000	0000000800400000	2	16	00288649	0,3,6,9,10,15,19,21
0000000000000000	0000000800420000	3	6	10209449	0,3,6,10,12,15,21,28
0000000000000000	0000000800460000	4	3	10209249	0,3,6,9,12,15,21,28
0000000000000000	0000000802000000	2	1	08289049	0,3,6,12,15,19,21,27
0000000000000000	0000000820000000	2	10	0020d449	0,3,6,10,12,14,15,21
0000000000000000	0000000820008000	3	1	0020e449	0,3,6,10,13,14,15,21
0000000000000000	0000000820020000	3	3	08209449	0,3,6,10,12,15,21,27
0000000000000000	0000000820420000	4	13	0020944b	0,1,3,6,10,12,15,21
0000000000000000	0000000820460000	5	1	0020b249	0,3,6,9,12,13,15,21
0000000000000000	0000000a00000000	2	16	0028d409	0,3,10,12,14,15,19,21
0000000000000000	0000000a00000002	3	3	0828d408	3,10,12,14,15,19,21,27
0000000000000000	0000000a00000102	4	2	1060d408	3,10,12,14,15,21,22,28
0000000000000000	0000000a00030000	4	2	18209409	0,3,10,12,15,21,27,28
0000000000000000	0000000a00030102	6	1	18609408	3,10,12,15,21,22,27,28
0000000000000000	0000000a00400000	3	9	0028940d	0,2,3,10,12,15,19,21
0000000000000000	0000000a00400002	4	1	10689408	3,10,12,15,19,21,22,28
0000000000000000	0000000a00430000	5	5	10209609	0,3,9,10,12,15,21,28
0000000000000000	0000000a00470000	6	1	1020b209	0,3,9,12,13,15,21,28
0000000000000000	0000000a20000000	3	13	0020d609	0,3,9,10,12,14,15,21
0000000000000000	0000000a20030000	5	2	08209609	0,3,9,10,12,15,21,27
0000000000000000	0000000a20430000	6	4	0020b609	0,3,9,10,12,13,15,21
0000000000000000	0000000c00000000	2	18	00285449	0,3,6,10,12,14,19,21
0000000000000000	0000000c00000008	3	1	18683040	6,12,13,19,21,22,27,28
0000000000000000	0000000c00000010	3	2	10285448	3,6,10,12,14,19,21,28
0000000000000000	0000000c00000410	4	2	10605448	3,6,10,12,14,21,22,28
0000000000000000	0000000c00020000	3	1	18201449	0,3,6,10,12,21,27,28
0000000000000000	0000000c00020410	5	1	18601448	3,6,10,12,21,22,27,28
0000000000000000	0000000c00060000	4	2	18203049	0,3,6,12,13,21,27,28
0000000000000000	0000000c00400000	3	8	00283249	0,3,6,9,12,13,19,21
0000000000000000	0000000c00400010	4	1	10681448	3,6,10,12,19,21,22,28
0000000000000000	0000000c00420000	4	9	1020144b	0,1,3,6,10,12,21,28
0000000000000000	0000000c00460000	5	2	10203249	0,3,6,9,12,13,21,28
0000000000000000	0000000c00800000	3	1	08281449	0,3,6,10,12,19,21,27
0000000000000000	0000000c00c00000	4	8	0028144b	0,1,3,6,10,12,19,21
0000000000000000	0000000c02000000	3	1	08285049	0,3,6,12,14,19,21,27
0000000000000000	0000000c08000010	4	2	00685448	3,6,10,12,14,19,21,22
0000000000000000	0000000c30000000	4	13	0020544d	0,2,3,6,10,12,14,21
0000000000000000	0000000c30020000	5	2	08203449	0,3,6,10,12,13,21,27
0000000000000000	0000000c30060000	6	1	08603049	0,3,6,12,13,21,22,27
0000000000000000	0000000c30420000	6	3	0020344b	0,1,3,6,10,12,13,21
0000000000000000	0000000c30820000	6	2	08201649	0,3,6,9,10,12,21,27
0000000000000000	0000000c30c20000	7	2	00601649	0,3,6,9,10,12,21,22
0000000000000000	0000000e00000000	3	74	0028540d	0,2,3,10,12,14,19,21
0000000000000000	0000000e00000012	5	6	1028540c	2,3,10,12,14,19,21,28
0000000000000000	0000000e00000512	7	3	10605608	3,9,10,12,14,21,22,28
0000000000000000	0000000e00008000	4	3	10606409	0,3,10,13,14,21,22,28
0000000000000000	0000000e00030000	5	8	18201609	0,3,9,10,12,21,27,28
0000000000000000	0000000e00070000	6	2	18203209	0,3,9,12,13,21,27,28
0000000000000000	0000000e00070008	7	1	18613200	9,12,13,16,21,22,27,28
0000000000000000	0000000e00400000	4	24	0028340b	0,1,3,10,12,13,19,21
0000000000000000	0000000e00400012	6	1	10681608	3,9,10,12,19,21,22,28
0000000000000000	0000000e00430000	6	16	1020340b	0,1,3,10,12,13,21,28
0000000000000000	0000000e00470000	7	1	10603209	0,3,9,12,13,21,22,28
0000000000000000	0000000e00800000	4	2	08281609	0,3,9,10,12,19,21,27
0000000000000000	0000000e00c00000	5	1	00681609	0,3,9,10,12,19,21,22
0000000000000000	0000000e08000012	6	1	08685408	3,10,12,14,19,21,22,27
0000000000000000	0000000e30000000	5	22	0020740b	0,1,3,10,12,13,14,21
0000000000000000	0000000e30030000	7	5	08203609	0,3,9,10,12,13,21,27
0000000000000000	0000000e30430000	8	3	0020360b	0,1,3,9,10,12,13,21
0000000000000000	0000001000000000	1	1636	0010720d	0,2,3,9,12,13,14,20
0000000000000000	0000001800080000	3	1	0008e449	0,3,6,10,13,14,15,19
0000000000000000	0000001800088000	4	1	1000e449	0,3,6,10,13,14,15,28
0000000000000000	0000001800480000	4	2	0008a649	0,3,6,9,10,13,15,19
0000000000000000	0000001a00000000	3	8	1040f009	0,3,12,13,14,15,22,28
0000000000000000	0000001a00008000	4	8	1040e209	0,3,9,13,14,15,22,28
0000000000000000	0000001a00038000	6	1	1840a409	0,3,10,13,15,22,27,28
0000000000000000	0000001a00078000	7	2	1840a209	0,3,9,13,15,22,27,28
0000000000000000	0000001a00080000	4	5	1000f209	0,3,9,12,13,14,15,28
0000000000000000	0000001a00088000	5	2	1000e609	0,3,9,10,13,14,15,28
0000000000000000	0000001a000f0000	7	1	1800b209	0,3,9,12,13,15,27,28
0000000000000000	0000001a00400000	4	2	1048a209	0,3,9,13,15,19,22,28
0000000000000000	0000001a00438000	7	1	1040a609	0,3,9,10,13,15,22,28
0000000000000000	0000001a00470000	7	1	1040b209	0,3,9,12,13,15,22,28
0000000000000000	0000001a00478000	8	1	1041a209	0,3,9,13,15,16,22,28
0000000000000000	0000001a00480000	5	1	1008a609	0,3,9,10,13,15,19,28
0000000000000000	0000001a20000000	4	2	0040f209	0,3,9,12,13,14,15,22
0000000000000000	0000001a20008000	5	2	0840e209	0,3,9,13,14,15,22,27
0000000000000000	0000001e00000000	4	19	08486409	0,3,10,13,14,19,22,27
0000000000000000	0000001e00008000	5	7	10406609	0,3,9,10,13,14,22,28
0000000000000000	0000001e00070000	7	1	18403209	0,3,9,12,13,22,27,28
0000000000000000	0000001e00078000	8	1	18412209	0,3,9,13,16,22,27,28
0000000000000000	0000001e00080000	5	6	1000720d	0,2,3,9,12,13,14,28
0000000000000000	0000001e00400000	5	1	10482609	0,3,9,10,13,19,22,28
0000000000000000	0000001e00470000	8	1	10413209	0,3,9,12,13,16,22,28
0000000000000000	0000001e30000000	6	1	08407209	0,3,9,12,13,14,22,27
