a_hex	b_hex	cover	count	least_mask	labels
800e590000000000	0000000000000000	8	1	00286483	0,1,7,10,13,14,19,21
800e600000000000	0000000000000000	6	2	000ae441	0,6,10,13,14,15,17,19
800e800000000000	0000000000000000	5	1	000ae281	0,7,9,13,14,15,17,19
800e890000000000	0000000000000000	7	3	000a6283	0,1,7,9,13,14,17,19
800ec00000000000	0000000000000000	6	4	000ae083	0,1,7,13,14,15,17,19
800ec90000000000	0000000000000000	8	6	000a6087	0,1,2,7,13,14,17,19
800f000000000000	0000000000000000	5	1	0008c6c1	0,6,7,9,10,14,15,19
800f090000000000	0000000000000000	7	1	080a4681	0,7,9,10,14,17,19,27
800f200000000000	0000000000000000	6	2	000ac641	0,6,9,10,14,15,17,19
800f400000000000	0000000000000000	6	3	0008c4c3	0,1,6,7,10,14,15,19
800f400000280000	0000000000000000	8	1	0802c4c1	0,6,7,10,14,15,17,27
800f490000000000	0000000000000000	8	1	082a4481	0,7,10,14,17,19,21,27
800f600000000000	0000000000000000	7	4	0028c443	0,1,6,10,14,15,19,21
800f600000280000	0000000000000000	9	1	0822c441	0,6,10,14,15,17,21,27
800f800000000000	0000000000000000	6	1	080ac281	0,7,9,14,15,17,19,27
8402400000000000	0000000000000000	4	1	004e2481	0,7,10,13,17,18,19,22
8402400020000000	0000000000000000	5	2	0046a481	0,7,10,13,15,17,18,22
8402800000000000	0000000000000000	4	1	004e2281	0,7,9,13,17,18,19,22
8402c00000000000	0000000000000000	5	7	004e2083	0,1,7,13,17,18,19,22
840a000000000000	0000000000000000	4	1	000e2681	0,7,9,10,13,17,18,19
840a000020000000	0000000000000000	5	1	08062681	0,7,9,10,13,17,18,27
840a400000000000	0000000000000000	5	6	000e2483	0,1,7,10,13,17,18,19
840a400020000000	0000000000000000	6	2	0006a4c1	0,6,7,10,13,15,17,18
840a800000000000	0000000000000000	5	2	000ea281	0,7,9,13,15,17,18,19
840ac00000000000	0000000000000000	6	7	000ea083	0,1,7,13,15,17,18,19
8412e00000000000	0000000000000000	7	1	006ea001	0,13,15,17,18,19,21,22
841a600000000000	0000000000000000	7	1	002ca441	0,6,10,13,15,18,19,21
842b400000000000	0000000000000000	7	3	000e84c1	0,6,7,10,15,17,18,19
842b800004002010	0000000000000000	10	1	080e8281	0,7,9,15,17,18,19,27
8433600000000000	0000000000000000	8	1	006c8441	0,6,10,15,18,19,21,22
843b200000000000	0000000000000000	8	1	002c8641	0,6,9,10,15,18,19,21
843b600000000000	0000000000000000	9	1	002e8441	0,6,10,15,17,18,19,21
8444c98800000000	0000000000000000	10	1	084b2081	0,7,13,16,17,19,22,27
8446098000000000	0000000000000000	8	1	004a2681	0,7,9,10,13,17,19,22
8446098021640400	0000000000000000	14	1	08422681	0,7,9,10,13,17,22,27
8446408000000000	0000000000000000	7	1	004aa481	0,7,10,13,15,17,19,22
8446408021600400	0000000000000000	12	1	0842a481	0,7,10,13,15,17,22,27
8446498000000000	0000000000000000	9	2	006a2481	0,7,10,13,17,19,21,22
8446498021640400	0000000000000000	15	2	08422c81	0,7,10,11,13,17,22,27
8446808800000000	0000000000000000	8	1	004aa281	0,7,9,13,15,17,19,22
8446898800000000	0000000000000000	10	1	084a2281	0,7,9,13,17,19,22,27
8446c08800000000	0000000000000000	9	2	006aa081	0,7,13,15,17,19,21,22
8446c98800000000	0000000000000000	11	4	006a2083	0,1,7,13,17,19,21,22
844e008000000000	0000000000000000	7	1	000aa681	0,7,9,10,13,15,17,19
844e098000000000	0000000000000000	9	1	080a2681	0,7,9,10,13,17,19,27
844e408000000000	0000000000000000	8	2	000aa4c1	0,6,7,10,13,15,17,19
844e498000000000	0000000000000000	10	2	002a2483	0,1,7,10,13,17,19,21
844e808800000008	0000000000000000	10	1	080aa281	0,7,9,13,15,17,19,27
844e898800000000	0000000000000000	11	1	082a2281	0,7,9,13,17,19,21,27
844e898800000008	0000000000000000	12	1	080a2a81	0,7,9,11,13,17,19,27
8456608000000000	0000000000000000	9	1	0068a441	0,6,10,13,15,19,21,22
8467408000000000	0000000000000000	9	1	006884c1	0,6,7,10,15,19,21,22
846f008000000000	0000000000000000	9	1	002886c1	0,6,7,9,10,15,19,21
846f408000000000	0000000000000000	10	1	002a84c1	0,6,7,10,15,17,19,21
8477208000000000	0000000000000000	10	1	00688641	0,6,9,10,15,19,21,22
8477608000000000	0000000000000000	11	2	00688c41	0,6,10,11,15,19,21,22
847f208000000000	0000000000000000	11	1	002a8641	0,6,9,10,15,17,19,21
847f608000000000	0000000000000000	12	1	082a8441	0,6,10,15,17,19,21,27
8612a00000000000	0000000000000000	7	1	004ea201	0,9,13,15,17,18,19,22
8c02400000000000	0000000000000000	5	1	004ca481	0,7,10,13,15,18,19,22
8c02800000000000	0000000000000000	5	1	004ca281	0,7,9,13,15,18,19,22
8c0a000000000000	0000000000000000	5	1	000ca681	0,7,9,10,13,15,18,19
8c0a400000000000	0000000000000000	6	1	000ca4c1	0,6,7,10,13,15,18,19
8c23400000000000	0000000000000000	7	1	004c84c1	0,6,7,10,15,18,19,22
8c2b000000000000	0000000000000000	7	1	000c86c1	0,6,7,9,10,15,18,19
8c46449000000000	0000000000000000	10	1	0048a4c1	0,6,7,10,13,15,19,22
8c4e049000000000	0000000000000000	10	1	0008a6c1	0,6,7,9,10,13,15,19
8e12600000000000	0000000000000000	8	1	004ca441	0,6,10,13,15,18,19,22
8e1a200000000000	0000000000000000	8	1	000ca641	0,6,9,10,13,15,18,19
8e33200000000000	0000000000000000	9	1	004c8641	0,6,9,10,15,18,19,22
9002800000000000	0000000000000000	4	1	00466281	0,7,9,13,14,17,18,22
9002a00000000000	0000000000000000	5	2	0046e201	0,9,13,14,15,17,18,22
9002c00000000000	0000000000000000	5	6	00466083	0,1,7,13,14,17,18,22
9002e00000000000	0000000000000000	6	2	08466801	0,11,13,14,17,18,22,27
9003c00000080000	0000000000000000	7	1	0846c081	0,7,14,15,17,18,22,27
9004c90000260000	0000000000000000	10	1	08436081	0,7,13,14,16,17,22,27
9006800000220000	0000000000000000	7	1	0042e281	0,7,9,13,14,15,17,22
9006890000260000	0000000000000000	10	1	08426281	0,7,9,13,14,17,22,27
9006a00000220000	0000000000000000	8	1	0842e201	0,9,13,14,15,17,22,27
9006c00000220000	0000000000000000	8	1	0842e081	0,7,13,14,15,17,22,27
9006c90000260000	0000000000000000	11	7	08426083	0,1,7,13,14,17,22,27
9008c00000000000	0000000000000000	5	1	08076081	0,7,13,14,16,17,18,27
900a800000000000	0000000000000000	5	2	0006e281	0,7,9,13,14,15,17,18
900aa00000000000	0000000000000000	6	1	0806e201	0,9,13,14,15,17,18,27
900ac00000000000	0000000000000000	6	10	00066087	0,1,2,7,13,14,17,18
900b800000080000	0000000000000000	7	1	0806c281	0,7,9,14,15,17,18,27
900e800000220000	0000000000000000	8	1	0802e281	0,7,9,13,14,15,17,27
900e890000260000	0000000000000000	11	3	08026283	0,1,7,9,13,14,17,27
900ec90000260000	0000000000000000	12	1	08226083	0,1,7,13,14,17,21,27
9400c00020008800	0000000000000000	8	1	08472081	0,7,13,16,17,18,22,27
9402800020008000	0000000000000000	7	1	0046a281	0,7,9,13,15,17,18,22
9402800020008800	0000000000000000	8	1	08462281	0,7,9,13,17,18,22,27
9402c00020000000	0000000000000000	7	1	08662081	0,7,13,17,18,21,22,27
9402c00020008000	0000000000000000	8	2	0046a881	0,7,11,13,15,17,18,22
9402c00020008800	0000000000000000	9	1	08462881	0,7,11,13,17,18,22,27
940a800020008000	0000000000000000	8	1	0806a281	0,7,9,13,15,17,18,27
940a800020008800	0000000000000000	9	1	08062a81	0,7,9,11,13,17,18,27
9444898821668c81	0000000000000000	21	1	08432281	0,7,9,13,16,17,22,27
9444c98821668c81	0000000000000000	22	1	08432881	0,7,11,13,16,17,22,27
9446808821628480	0000000000000000	17	1	0842a281	0,7,9,13,15,17,22,27
9446898821660480	0000000000000000	19	1	08622281	0,7,9,13,17,21,22,27
9446898821668c81	0000000000000000	22	2	08422283	0,1,7,9,13,17,22,27
9446c08821628480	0000000000000000	18	1	0842a881	0,7,11,13,15,17,22,27
9446c98821660480	0000000000000000	20	1	08622881	0,7,11,13,17,21,22,27
a002400200000000	0000000000000000	5	1	0044e481	0,7,10,13,14,15,18,22
a002600200000000	0000000000000000	6	1	0044e441	0,6,10,13,14,15,18,22
a003200200080000	0000000000000000	7	1	0044c641	0,6,9,10,14,15,18,22
a003400200080000	0000000000000000	7	1	0044c4c1	0,6,7,10,14,15,18,22
a003600200080000	0000000000000000	8	2	0044cc41	0,6,10,11,14,15,18,22
a006200200200000	0000000000000000	7	1	0040e641	0,6,9,10,13,14,15,22
a006400200200000	0000000000000000	7	1	0040e4c1	0,6,7,10,13,14,15,22
a00a400200000000	0000000000000000	6	1	0004e4c1	0,6,7,10,13,14,15,18
a00a600200000000	0000000000000000	7	1	0024e441	0,6,10,13,14,15,18,21
a00b000200080000	0000000000000000	7	1	0004c6c1	0,6,7,9,10,14,15,18
a00b400200080000	0000000000000000	8	1	0024c4c1	0,6,7,10,14,15,18,21
a00e000200200000	0000000000000000	7	1	0000e6c1	0,6,7,9,10,13,14,15
ac02400260000000	0000000000000000	9	1	0044a4c1	0,6,7,10,13,15,18,22
ac0a000260000000	0000000000000000	9	1	0004a6c1	0,6,7,9,10,13,15,18
b002800200000000	0000000000000000	6	1	0044e281	0,7,9,13,14,15,18,22
b00ac00200000000	0000000000000000	8	1	0024e083	0,1,7,13,14,15,18,21
c000400000000000	0000000000000000	3	1	004d6480	7,10,13,14,16,18,19,22
c000c00000000000	0000000000000000	4	1	004f6080	7,13,14,16,17,18,19,22
c001600000000000	0000000000000000	5	1	004dc440	6,10,14,15,16,18,19,22
c002000000000000	0000000000000000	3	2	00466680	7,9,10,13,14,17,18,22
c002200000000000	0000000000000000	4	1	004ce600	9,10,13,14,15,18,19,22
c002400000000000	0000000000000000	4	16	00466482	1,7,10,13,14,17,18,22
c002600000000000	0000000000000000	5	9	0046e440	6,10,13,14,15,17,18,22
c002800000000000	0000000000000000	4	4	004c6282	1,7,9,13,14,18,19,22
c002a00000000000	0000000000000000	5	3	006c6202	1,9,13,14,18,19,21,22
c002c00000000000	0000000000000000	5	23	004c6086	1,2,7,13,14,18,19,22
c002e00000000000	0000000000000000	6	18	004c6016	1,2,4,13,14,18,19,22
c003200000000000	0000000000000000	5	1	004cc640	6,9,10,14,15,18,19,22
c003400000000000	0000000000000000	5	2	004cc4c0	6,7,10,14,15,18,19,22
c003400000080000	0000000000000000	6	1	0046c4c0	6,7,10,14,15,17,18,22
c003600000000000	0000000000000000	6	7	004cc442	1,6,10,14,15,18,19,22
c003600000080000	0000000000000000	7	1	0066c440	6,10,14,15,17,18,21,22
c004490000340000	0000000000000000	9	1	08436480	7,10,13,14,16,17,22,27
c004600000000000	0000000000000000	5	1	0049e440	6,10,13,14,15,16,19,22
c004c90000000000	0000000000000000	7	1	084b6080	7,13,14,16,17,19,22,27
c005600000000000	0000000000000000	6	1	0069c440	6,10,14,15,16,19,21,22
c006090000000000	0000000000000000	6	1	004a6680	7,9,10,13,14,17,19,22
c006090000340000	0000000000000000	9	1	08426680	7,9,10,13,14,17,22,27
c006200000000000	0000000000000000	5	1	0048e640	6,9,10,13,14,15,19,22
c006400000000000	0000000000000000	5	3	0048e4c0	6,7,10,13,14,15,19,22
c006400000300000	0000000000000000	7	2	0042e4c0	6,7,10,13,14,15,17,22
c006490000000000	0000000000000000	7	7	004a6482	1,7,10,13,14,17,19,22
c006490000340000	0000000000000000	10	6	08426482	1,7,10,13,14,17,22,27
c006590000000000	0000000000000000	8	2	00686482	1,7,10,13,14,19,21,22
c006600000000000	0000000000000000	6	7	0048e442	1,6,10,13,14,15,19,22
c006690000000000	0000000000000000	8	1	006a6440	6,10,13,14,17,19,21,22
c006790000000000	0000000000000000	9	1	00686442	1,6,10,13,14,19,21,22
c006800000000000	0000000000000000	5	1	004ae280	7,9,13,14,15,17,19,22
c006890000000000	0000000000000000	7	4	004a6282	1,7,9,13,14,17,19,22
c006990000000000	0000000000000000	8	1	00686282	1,7,9,13,14,19,21,22
c006c00000000000	0000000000000000	6	7	004ae082	1,7,13,14,15,17,19,22
c006c90000000000	0000000000000000	8	14	004a6086	1,2,7,13,14,17,19,22
c006d90000000000	0000000000000000	9	3	00486096	1,2,4,7,13,14,19,22
c007000000000000	0000000000000000	5	1	0048c6c0	6,7,9,10,14,15,19,22
c007200000000000	0000000000000000	6	2	0048ce40	6,9,10,11,14,15,19,22
c007400000000000	0000000000000000	6	5	0048c4c2	1,6,7,10,14,15,19,22
c007600000000000	0000000000000000	7	9	0068c442	1,6,10,14,15,19,21,22
c008400000000000	0000000000000000	4	1	000f6480	7,10,13,14,16,17,18,19
c008600000000000	0000000000000000	5	1	000de440	6,10,13,14,15,16,18,19
c008c00000000000	0000000000000000	5	1	002d6082	1,7,13,14,16,18,19,21
c009400000000000	0000000000000000	5	1	000dc4c0	6,7,10,14,15,16,18,19
c009600000000000	0000000000000000	6	1	002dc440	6,10,14,15,16,18,19,21
c00a000000000000	0000000000000000	4	5	000c6682	1,7,9,10,13,14,18,19
c00a200000000000	0000000000000000	5	1	000ce640	6,9,10,13,14,15,18,19
c00a400000000000	0000000000000000	5	26	0006e4c0	6,7,10,13,14,15,17,18
c00a600000000000	0000000000000000	6	11	000ce442	1,6,10,13,14,15,18,19
c00a800000000000	0000000000000000	5	6	000e6282	1,7,9,13,14,17,18,19
c00ac00000000000	0000000000000000	6	27	000c6096	1,2,4,7,13,14,18,19
c00ae00000000000	0000000000000000	7	4	002c6016	1,2,4,13,14,18,19,21
c00b000000000000	0000000000000000	5	1	000cc6c0	6,7,9,10,14,15,18,19
c00b200000000000	0000000000000000	6	1	002cc640	6,9,10,14,15,18,19,21
c00b400000000000	0000000000000000	6	12	000cc4c2	1,6,7,10,14,15,18,19
c00b400000080000	0000000000000000	7	2	0026c4c0	6,7,10,14,15,17,18,21
c00b600000000000	0000000000000000	7	8	000cc446	1,2,6,10,14,15,18,19
c00c400000000000	0000000000000000	5	1	0009e4c0	6,7,10,13,14,15,16,19
c00d400000000000	0000000000000000	6	1	0029c4c0	6,7,10,14,15,16,19,21
c00e000000000000	0000000000000000	5	1	0008e6c0	6,7,9,10,13,14,15,19
c00e090000000000	0000000000000000	7	2	002a6680	7,9,10,13,14,17,19,21
c00e190000000000	0000000000000000	8	1	00286682	1,7,9,10,13,14,19,21
c00e200000000000	0000000000000000	6	1	0028e640	6,9,10,13,14,15,19,21
c00e400000000000	0000000000000000	6	10	0008e4c2	1,6,7,10,13,14,15,19
c00e400000300000	0000000000000000	8	2	0022e4c0	6,7,10,13,14,15,17,21
c00e490000000000	0000000000000000	8	5	002a6482	1,7,10,13,14,17,19,21
c00e590000000000	0000000000000000	9	2	00286486	1,2,7,10,13,14,19,21
c00e600000000000	0000000000000000	7	4	0028e442	1,6,10,13,14,15,19,21
c00e800000000000	0000000000000000	6	1	080ae280	7,9,13,14,15,17,19,27
c00e890000000000	0000000000000000	8	4	002a6282	1,7,9,13,14,17,19,21
c00ec00000000000	0000000000000000	7	2	002ae082	1,7,13,14,15,17,19,21
c00ec90000000000	0000000000000000	9	4	000a6096	1,2,4,7,13,14,17,19
c00f000000000000	0000000000000000	6	2	000ac6c0	6,7,9,10,14,15,17,19
c00f200000000000	0000000000000000	7	2	0028c642	1,6,9,10,14,15,19,21
c00f400000000000	0000000000000000	7	7	0028c4c2	1,6,7,10,14,15,19,21
c00f400000380000	0000000000000000	10	1	0822c4c0	6,7,10,14,15,17,21,27
c00f600000000000	0000000000000000	8	2	002ac442	1,6,10,14,15,17,19,21
c400400000000000	0000000000000000	4	1	004f2480	7,10,13,16,17,18,19,22
c400c04000000000	0000000000000000	6	1	084f2080	7,13,16,17,18,19,22,27
c402000000000000	0000000000000000	4	1	004e2680	7,9,10,13,17,18,19,22
c402400000000000	0000000000000000	5	11	004e2482	1,7,10,13,17,18,19,22
c402800000000000	0000000000000000	5	1	004ea280	7,9,13,15,17,18,19,22
c402804000000000	0000000000000000	6	4	004e2282	1,7,9,13,17,18,19,22
c402c00000000000	0000000000000000	6	7	004ea082	1,7,13,15,17,18,19,22
c402c04000000000	0000000000000000	7	15	004e2086	1,2,7,13,17,18,19,22
c40a000000000000	0000000000000000	5	5	000ea680	7,9,10,13,15,17,18,19
c40a400000000000	0000000000000000	6	10	000ea482	1,7,10,13,15,17,18,19
c40a800000000000	0000000000000000	6	1	080ea280	7,9,13,15,17,18,19,27
c40a804000000000	0000000000000000	7	3	002e2282	1,7,9,13,17,18,19,21
c40ac00000000000	0000000000000000	7	3	002ea082	1,7,13,15,17,18,19,21
c40ac04000000000	0000000000000000	8	2	002e2086	1,2,7,13,17,18,19,21
c412600000000000	0000000000000000	7	1	006ca440	6,10,13,15,18,19,21,22
c41a200000000000	0000000000000000	7	1	002ca640	6,9,10,13,15,18,19,21
c41a600000000000	0000000000000000	8	3	002ca442	1,6,10,13,15,18,19,21
c423400000000000	0000000000000000	7	2	004e84c0	6,7,10,15,17,18,19,22
c429400000000000	0000000000000000	7	1	002d84c0	6,7,10,15,16,18,19,21
c42b000000000000	0000000000000000	7	1	002c86c0	6,7,9,10,15,18,19,21
c42b400000000000	0000000000000000	8	7	002c84c2	1,6,7,10,15,18,19,21
c431600000000000	0000000000000000	8	1	006d8440	6,10,15,16,18,19,21,22
c433200000000000	0000000000000000	8	1	006c8640	6,9,10,15,18,19,21,22
c433600000000000	0000000000000000	9	6	006c8442	1,6,10,15,18,19,21,22
c43b200000000000	0000000000000000	9	1	002e8640	6,9,10,15,17,18,19,21
c43b600000000000	0000000000000000	10	1	082e8440	6,10,15,17,18,19,21,27
c444498000000000	0000000000000000	9	1	084b2480	7,10,13,16,17,19,22,27
c44489cc00000000	0000000000000000	12	1	084b2280	7,9,13,16,17,19,22,27
c444c9cc00000000	0000000000000000	13	1	084b2880	7,11,13,16,17,19,22,27
c446098000000000	0000000000000000	9	2	006a2680	7,9,10,13,17,19,21,22
c446408000000000	0000000000000000	8	4	004aa4c0	6,7,10,13,15,17,19,22
c446498000000000	0000000000000000	10	5	006a2482	1,7,10,13,17,19,21,22
c446808c00000000	0000000000000000	10	1	084aa280	7,9,13,15,17,19,22,27
c44689cc00000000	0000000000000000	13	7	006a2282	1,7,9,13,17,19,21,22
c446c08c00000000	0000000000000000	11	4	006aa082	1,7,13,15,17,19,21,22
c446c9cc00000000	0000000000000000	14	8	084a2086	1,2,7,13,17,19,22,27
c44e008000000000	0000000000000000	8	2	000aa6c0	6,7,9,10,13,15,17,19
c44e098000000000	0000000000000000	10	2	002a2682	1,7,9,10,13,17,19,21
c44e408000000000	0000000000000000	9	5	0028a4c2	1,6,7,10,13,15,19,21
c44e498000000000	0000000000000000	11	1	082a2482	1,7,10,13,17,19,21,27
c44e89cc00000000	0000000000000000	14	1	082a2282	1,7,9,13,17,19,21,27
c456208000000000	0000000000000000	9	1	0068a640	6,9,10,13,15,19,21,22
c456608000000000	0000000000000000	10	4	0068a442	1,6,10,13,15,19,21,22
c467008000000000	0000000000000000	9	1	006886c0	6,7,9,10,15,19,21,22
c467408000000000	0000000000000000	10	3	006884c2	1,6,7,10,15,19,21,22
c46f008000000000	0000000000000000	10	1	002a86c0	6,7,9,10,15,17,19,21
c46f408000000000	0000000000000000	11	2	002a84c2	1,6,7,10,15,17,19,21
c477208000000000	0000000000000000	11	1	006a8640	6,9,10,15,17,19,21,22
c477608000000000	0000000000000000	12	3	006a8c40	6,10,11,15,17,19,21,22
c480400130000000	0000000000000000	8	1	08472480	7,10,13,16,17,18,22,27
c482000130000000	0000000000000000	8	1	08462680	7,9,10,13,17,18,22,27
c482400030000000	0000000000000000	8	1	08662480	7,10,13,17,18,21,22,27
c482400130000000	0000000000000000	9	4	0046a4c0	6,7,10,13,15,17,18,22
c48a400030000000	0000000000000000	9	1	0026a4c0	6,7,10,13,15,17,18,21
c4c4098131750600	0000000000000000	20	1	08432680	7,9,10,13,16,17,22,27
c4c6008131710600	0000000000000000	18	1	0842a680	7,9,10,13,15,17,22,27
c4c6098031740600	0000000000000000	19	1	08622680	7,9,10,13,17,21,22,27
c4c6098131750600	0000000000000000	21	1	08422e80	7,9,10,11,13,17,22,27
c4c6408131710600	0000000000000000	19	2	0842a4c0	6,7,10,13,15,17,22,27
c4c6498031740600	0000000000000000	20	1	08622c80	7,10,11,13,17,21,22,27
c712620000000000	0000000000000000	10	1	004ea440	6,10,13,15,17,18,19,22
cc02000000000000	0000000000000000	5	1	004ca680	7,9,10,13,15,18,19,22
cc02400000000000	0000000000000000	6	4	004ca4c0	6,7,10,13,15,18,19,22
cc02c00000000000	0000000000000000	7	1	084ca880	7,11,13,15,18,19,22,27
cc08400000000000	0000000000000000	6	1	000da4c0	6,7,10,13,15,16,18,19
cc0a000000000000	0000000000000000	6	1	000ca6c0	6,7,9,10,13,15,18,19
cc0a400000000000	0000000000000000	7	5	000ca4c2	1,6,7,10,13,15,18,19
cc23000000000000	0000000000000000	7	1	004c86c0	6,7,9,10,15,18,19,22
cc23400000000000	0000000000000000	8	2	004c84d0	4,6,7,10,15,18,19,22
cc46049000000000	0000000000000000	10	1	0048a6c0	6,7,9,10,13,15,19,22
cc46449000000000	0000000000000000	11	1	0048acc0	6,7,10,11,13,15,19,22
cf12220000000000	0000000000000000	10	1	004ca640	6,9,10,13,15,18,19,22
cf12620000000000	0000000000000000	11	1	004cac40	6,10,11,13,15,18,19,22
d000c00000000000	0000000000000000	5	1	08476080	7,13,14,16,17,18,22,27
d002800000000000	0000000000000000	5	5	00466284	2,7,9,13,14,17,18,22
d002c00000000000	0000000000000000	6	17	00466086	1,2,7,13,14,17,18,22
d002e00000000000	0000000000000000	7	1	0846e800	11,13,14,15,17,18,22,27
d004890000360000	0000000000000000	11	1	08436280	7,9,13,14,16,17,22,27
d004c90000360000	0000000000000000	12	1	08436880	7,11,13,14,16,17,22,27
d006800000320000	0000000000000000	9	1	0842e280	7,9,13,14,15,17,22,27
d006890000360000	0000000000000000	12	8	08426282	1,7,9,13,14,17,22,27
d006c00000320000	0000000000000000	10	5	0842e082	1,7,13,14,15,17,22,27
d006c90000360000	0000000000000000	13	12	08426086	1,2,7,13,14,17,22,27
d00a800000000000	0000000000000000	6	4	08066284	2,7,9,13,14,17,18,27
d00ac00000000000	0000000000000000	7	6	00266086	1,2,7,13,14,17,18,21
d4808041b280c800	0000000000000000	16	1	08472280	7,9,13,16,17,18,22,27
d480c041b280c800	0000000000000000	17	1	08472880	7,11,13,16,17,18,22,27
d4828001b280c000	0000000000000000	15	1	0846a280	7,9,13,15,17,18,22,27
d482804030800000	0000000000000000	11	1	08662280	7,9,13,17,18,21,22,27
d4828041b280c800	0000000000000000	17	4	08462282	1,7,9,13,17,18,22,27
d482c00030800000	0000000000000000	11	1	0866a080	7,13,15,17,18,21,22,27
d482c001b280c000	0000000000000000	16	3	0846a082	1,7,13,15,17,18,22,27
d482c04030800000	0000000000000000	12	2	08662082	1,7,13,17,18,21,22,27
d482c041b280c800	0000000000000000	18	4	08462882	1,7,11,13,17,18,22,27
d4c489cdb3f7dec1	0000000000000000	36	1	08432a80	7,9,11,13,16,17,22,27
d4c4c08db3f3d6c0	0000000000000000	31	1	0843a880	7,11,13,15,16,17,22,27
d4c6808c31f206c0	0000000000000000	24	1	0862a280	7,9,13,15,17,21,22,27
d4c6808db3f3d6c0	0000000000000000	31	1	0842aa80	7,9,11,13,15,17,22,27
d4c689cc31f606c0	0000000000000000	28	2	08622282	1,7,9,13,17,21,22,27
d4c689cdb3f7dec1	0000000000000000	37	4	08422a82	1,7,9,11,13,17,22,27
d4c6c08c31f206c0	0000000000000000	25	1	0862a880	7,11,13,15,17,21,22,27
d4c6c9cc31f606c0	0000000000000000	29	1	08622882	1,7,11,13,17,21,22,27
e002000200000000	0000000000000000	5	1	0044e680	7,9,10,13,14,15,18,22
e002200200000000	0000000000000000	6	1	0044e640	6,9,10,13,14,15,18,22
e002400200000000	0000000000000000	6	6	0044e4c0	6,7,10,13,14,15,18,22
e002600200000000	0000000000000000	7	5	0044e442	1,6,10,13,14,15,18,22
e003000200080000	0000000000000000	7	1	0044c6c0	6,7,9,10,14,15,18,22
e003200200080000	0000000000000000	8	1	0064c640	6,9,10,14,15,18,21,22
e003400200080000	0000000000000000	8	3	0044c4d0	4,6,7,10,14,15,18,22
e003600200080000	0000000000000000	9	4	0064c442	1,6,10,14,15,18,21,22
e006000200300000	0000000000000000	8	1	0040e6c0	6,7,9,10,13,14,15,22
e006200200300000	0000000000000000	9	1	0060e640	6,9,10,13,14,15,21,22
e006400200300000	0000000000000000	9	3	0040ecc0	6,7,10,11,13,14,15,22
e007400200380000	0000000000000000	11	1	0060ccc0	6,7,10,11,14,15,21,22
e008400200000000	0000000000000000	6	1	0005e4c0	6,7,10,13,14,15,16,18
e00a000200000000	0000000000000000	6	1	0004e6c0	6,7,9,10,13,14,15,18
e00a400200000000	0000000000000000	7	8	0004e4c2	1,6,7,10,13,14,15,18
e00a600200000000	0000000000000000	8	1	0024e442	1,6,10,13,14,15,18,21
e00b400200080000	0000000000000000	9	1	0024c4c2	1,6,7,10,14,15,18,21
e482400270000000	0000000000000000	11	1	0064a4c0	6,7,10,13,15,18,21,22
ec82000370000000	0000000000000000	12	1	0044a6c0	6,7,9,10,13,15,18,22
ec82400370000000	0000000000000000	13	2	0044acc0	6,7,10,11,13,15,18,22
f002c00200000000	0000000000000000	8	6	00446096	1,2,4,7,13,14,18,22
f00ac00200000000	0000000000000000	9	2	00246096	1,2,4,7,13,14,18,21
